665	26	111	171
665	32	109	172
665	42	106	176
666	55	105	177
666	64	103	177
667	66	101	178
666	69	102	180
666	71	103	183
667	73	102	182
666	73	102	183
666	74	103	182
665	73	105	183
663	73	107	182
663	74	108	182
665	73	108	181
667	75	107	180
671	81	106	179
675	90	105	180
679	101	104	180
684	114	104	180
687	123	105	179
689	127	104	181
690	129	104	182
696	100	103	178
698	72	105	184
705	64	105	190
716	58	105	190
725	48	104	194
726	49	109	188
729	40	109	193
729	37	110	191
731	35	110	190
732	34	111	190
733	35	112	190
730	37	113	189
727	24	115	185
725	21	112	188
724	17	110	185
725	14	108	184
709	11	111	186
685	12	106	185
672	10	107	187
668	9	104	187
669	8	103	187
666	8	105	191
663	8	104	192
663	6	102	188
660	4	106	194
660	2	106	191
659	0	108	191
658	0	110	190
659	0	111	188
659	0	114	187
664	0	114	188
666	0	114	188
674	0	111	193
685	17	110	194
697	21	109	188
707	27	108	190
710	31	109	190
713	32	106	189
716	33	106	188
721	33	109	188
727	35	110	189
731	34	108	190
735	33	110	189
737	31	113	188
739	30	112	191
740	29	115	191
740	47	116	194
744	51	116	191
746	54	115	196
735	58	129	194
740	58	123	195
741	56	122	197
746	56	116	196
746	53	118	197
731	53	122	195
716	55	120	196
702	54	129	200
708	54	118	200
697	44	119	196
690	16	122	199
686	6	119	208
681	16	119	205
684	14	116	202
684	11	115	200
682	10	117	200
677	11	118	197
669	8	118	199
664	7	118	199
661	5	118	198
659	4	118	198
660	1	117	198
662	0	116	197
662	0	116	185
665	0	114	177
662	0	114	161
659	0	116	120
658	0	169	88
657	0	109	94
659	0	108	87
663	0	104	85
668	0	103	84
671	0	96	83
671	0	97	82
666	0	99	81
665	0	95	79
666	0	96	79
661	0	100	76
662	0	101	75
648	0	175	74
648	1	99	76
641	0	100	62
634	1	98	50
629	1	99	44
624	0	101	34
557	0	165	30
546	0	166	34
576	0	138	50
604	1	103	59
597	1	107	76
590	1	108	101
561	0	137	129
560	0	137	147
569	0	144	172
579	0	145	198
581	0	150	205
590	3	149	216
596	16	148	213
598	24	150	208
598	27	153	206
606	31	149	206
616	66	150	223
632	99	145	215
636	126	150	217
643	157	149	209
647	172	148	203
645	187	151	206
648	199	150	204
654	205	146	203
658	208	142	205
660	209	141	208
662	209	137	209
669	153	130	205
669	76	132	209
669	18	132	211
670	8	134	218
673	25	131	216
676	49	128	220
681	91	128	226
686	130	128	212
687	142	129	203
684	135	134	202
683	133	133	201
697	132	129	197
707	131	126	199
710	133	126	200
721	138	120	198
728	140	119	201
733	107	116	209
738	76	113	211
741	50	110	213
744	21	108	214
745	24	108	220
746	22	110	217
754	19	113	217
756	19	115	216
762	21	114	216
764	25	115	214
763	28	117	212
764	27	118	211
765	26	119	208
766	24	118	207
768	21	118	204
770	17	118	204
774	17	118	204
777	18	119	203
778	16	120	201
780	0	116	183
780	0	120	167
782	1	119	178
786	0	122	177
792	0	123	179
798	0	122	187
799	0	123	194
800	0	123	206
799	6	123	211
796	18	126	205
799	23	127	204
804	26	126	202
813	29	124	201
819	32	123	199
824	17	120	197
826	0	118	178
824	0	119	162
804	0	130	179
796	0	118	179
796	1	116	182
793	0	117	186
782	0	118	196
776	0	117	203
767	0	115	208
754	9	116	209
745	16	117	212
740	23	117	209
735	23	116	209
728	8	115	200
717	0	120	210
703	7	120	204
689	4	119	204
673	4	120	201
652	16	120	212
639	70	118	212
624	116	121	205
616	134	119	202
609	151	118	204
606	163	118	202
607	167	117	204
607	169	117	205
603	170	119	205
601	154	120	206
602	139	120	212
599	112	121	209
597	105	121	206
599	108	119	208
580	127	123	208
568	135	123	200
568	138	124	197
568	148	119	202
568	165	120	192
569	174	118	195
571	178	115	192
569	179	115	192
569	181	114	196
566	185	114	193
557	187	113	194
548	188	114	195
540	171	111	200
535	136	113	203
530	125	112	208
524	142	114	204
522	140	114	203
523	141	113	211
521	157	116	199
520	158	117	202
521	163	116	200
520	163	118	199
535	162	119	199
551	162	119	198
572	173	117	203
597	195	112	197
610	190	113	198
611	196	117	198
613	198	115	195
614	169	112	195
613	149	114	195
617	160	112	204
623	163	113	194
631	159	112	195
638	159	113	194
643	158	114	194
644	159	118	193
649	158	118	195
649	158	119	195
650	157	118	196
650	157	116	196
652	155	115	196
651	154	115	194
651	116	114	197
650	96	115	196
650	70	112	199
647	38	115	203
648	35	114	208
646	33	117	205
650	31	117	207
655	43	118	208
658	54	117	208
659	60	117	205
659	60	116	205
657	59	117	207
660	58	118	205
666	58	119	208
672	80	118	202
676	85	117	201
679	86	118	206
680	92	118	203
682	92	118	202
682	93	119	202
684	82	118	206
688	83	117	204
690	79	117	206
693	78	116	207
695	77	117	207
697	80	117	205
698	82	117	206
699	86	119	204
700	87	121	204
702	87	121	203
702	86	123	204
702	84	124	203
703	82	124	205
703	81	120	206
683	85	122	202
676	83	124	204
674	83	122	205
664	63	124	203
649	52	120	210
636	56	125	214
628	52	125	214
618	50	128	215
614	51	128	217
613	51	128	217
610	51	130	216
610	51	128	216
613	52	124	217
615	56	124	216
619	59	125	215
623	63	126	216
631	67	125	217
639	71	125	216
649	72	123	215
654	73	123	213
656	75	124	211
658	74	125	212
667	66	127	211
674	62	128	213
682	57	129	215
689	54	131	218
692	54	132	219
692	51	131	222
694	51	131	221
695	51	131	220
698	49	131	221
701	49	131	220
702	46	131	221
704	47	130	219
704	45	132	217
705	37	132	206
701	18	135	213
697	12	137	213
692	0	139	210
691	1	140	200
688	1	142	193
685	1	142	193
677	1	144	198
666	3	146	206
653	2	145	228
642	17	147	233
630	38	148	234
627	59	146	232
625	73	147	232
626	82	145	231
622	98	146	235
621	121	145	232
622	137	140	230
621	152	140	225
621	157	139	224
617	158	142	224
613	160	144	221
609	159	146	205
608	125	146	211
601	107	152	214
603	100	150	221
601	101	152	223
598	90	155	223
592	82	161	226
585	78	164	227
584	73	162	229
579	69	165	228
577	62	165	227
576	51	165	226
572	44	168	227
570	34	168	228
567	30	168	225
571	15	159	212
566	0	161	190
566	0	158	156
561	0	160	146
557	0	163	139
551	0	165	133
567	0	149	141
565	0	151	173
563	0	154	203
558	2	158	218
558	5	154	236
559	28	157	241
567	55	155	237
578	73	155	240
582	85	162	228
587	85	163	227
586	84	166	226
584	72	169	226
588	66	167	227
595	65	158	227
597	64	157	226
603	66	149	225
602	71	148	222
605	89	142	223
604	105	143	219
606	112	141	224
608	119	140	225
609	122	136	226
590	123	138	229
573	125	138	230
581	126	134	230
583	127	130	231
583	109	127	215
584	89	126	232
567	98	128	235
567	100	127	228
573	97	123	228
568	95	126	228
564	95	128	227
558	97	129	227
556	110	126	226
557	119	124	223
559	126	124	225
572	132	118	220
575	132	117	219
584	136	109	190
583	94	113	196
593	47	106	193
583	0	125	194
606	0	127	191
612	0	127	194
609	0	134	203
624	1	129	230
625	22	135	247
625	52	139	242
627	61	140	240
629	61	142	237
634	47	140	231
634	27	142	236
635	24	142	233
638	9	140	222
641	2	140	208
640	0	140	193
634	0	135	176
611	1	144	189
611	0	146	194
615	3	154	218
612	5	156	233
608	12	158	239
606	21	158	240
605	25	160	242
604	32	161	248
604	52	161	244
606	67	158	240
609	77	157	241
611	86	155	236
613	81	155	237
615	76	152	218
618	33	148	214
620	0	150	202
617	1	149	209
609	1	152	201
603	0	154	204
596	1	152	216
593	12	151	240
589	35	153	238
585	42	153	235
584	46	154	237
582	49	153	238
582	50	151	240
579	68	154	240
579	82	153	235
580	85	151	233
579	87	151	231
578	72	150	231
573	70	151	226
571	65	154	228
572	64	153	230
572	101	155	227
573	124	160	230
571	132	165	224
570	139	167	231
570	150	170	228
569	152	174	227
573	154	177	229
587	160	175	233
582	163	176	233
585	149	175	224
587	116	173	225
588	78	166	225
618	61	162	227
633	61	162	233
633	66	162	232
637	68	158	230
641	69	153	231
643	91	148	229
639	109	149	229
638	120	148	227
637	132	147	232
636	139	147	233
638	143	146	234
642	144	146	236
648	144	144	228
661	99	142	224
659	61	144	237
655	53	144	240
650	62	143	236
643	56	142	237
637	51	144	236
630	52	136	230
563	67	141	240
526	83	140	235
520	80	152	235
513	84	147	231
506	85	149	228
502	83	149	228
489	84	151	231
476	87	155	231
469	86	155	215
459	43	163	238
457	55	161	251
413	64	169	241
426	67	147	264
402	114	165	255
407	165	158	248
405	214	158	252
394	264	166	239
391	273	164	233
386	278	159	232
383	281	159	229
380	287	163	227
379	280	163	219
402	250	166	218
431	227	163	219
422	221	169	230
435	234	171	232
456	232	171	230
450	235	175	237
449	239	177	238
449	245	179	237
454	250	183	233
459	250	183	232
460	248	188	231
460	249	194	230
459	250	200	231
506	250	194	230
543	252	199	227
560	248	198	220
553	236	200	223
576	213	189	216
582	178	192	217
579	152	204	230
582	158	203	235
578	156	208	234
577	155	205	239
571	155	203	241
568	155	204	243
557	155	209	242
527	152	210	243
507	154	215	239
503	153	216	242
493	151	217	241
483	147	218	235
475	142	218	236
475	142	216	219
525	90	195	233
510	60	213	225
517	56	208	239
522	60	205	235
529	61	198	233
528	61	197	234
547	68	173	254
548	129	173	242
549	147	168	241
549	153	164	245
558	174	156	251
561	195	160	239
569	180	157	229
572	143	162	232
579	106	162	231
596	76	159	238
597	76	161	243
602	106	154	247
599	148	153	241
597	170	152	241
597	191	152	243
599	223	148	244
598	245	149	230
597	245	149	229
597	256	149	227
585	257	149	228
587	258	150	223
586	237	147	223
586	216	147	224
587	189	147	227
590	187	146	230
596	183	142	231
599	183	142	233
601	184	141	233
602	184	139	230
604	183	138	229
606	183	138	228
608	190	137	227
608	197	139	226
616	200	138	222
617	200	140	222
619	196	141	223
619	197	143	220
618	196	138	203
612	160	141	221
584	177	150	225
561	179	135	224
550	182	134	226
560	182	126	230
551	180	129	232
531	176	130	233
509	176	127	233
493	173	131	234
478	177	127	230
466	177	128	231
459	168	129	225
461	125	127	213
461	74	134	227
467	62	136	233
474	61	136	227
479	52	134	229
481	50	133	228
