890	406	252	272
890	393	248	294
886	396	245	290
884	397	245	284
882	401	245	281
878	403	249	280
877	405	246	281
871	411	248	277
862	421	259	266
854	426	266	256
851	426	266	261
854	425	255	260
850	425	257	261
845	424	250	263
844	421	252	264
842	422	246	262
833	422	254	264
834	424	247	262
826	424	245	261
829	426	243	260
827	428	235	254
818	428	243	260
819	428	238	259
815	431	229	256
815	433	234	257
814	433	226	255
812	433	224	257
812	433	218	255
809	439	217	253
806	442	219	248
802	442	222	245
800	439	225	252
795	438	226	248
792	437	227	250
776	432	238	256
773	429	235	258
765	428	243	258
768	429	228	251
773	427	214	256
766	425	214	261
769	427	203	259
766	425	202	262
771	424	189	263
763	417	192	272
748	416	208	271
761	413	194	272
751	413	203	271
754	403	196	281
755	401	193	284
754	398	192	286
748	397	198	289
751	394	194	291
750	394	193	291
750	393	191	293
741	388	201	298
745	389	199	295
745	387	196	301
733	386	202	303
730	385	202	300
729	385	205	300
731	384	197	292
730	384	201	287
728	385	196	287
729	383	187	292
731	384	190	291
729	384	183	295
725	380	179	295
721	379	177	306
718	372	173	307
712	372	176	313
708	370	176	312
709	370	172	309
703	370	178	316
696	367	183	314
693	367	182	313
681	365	195	313
683	363	187	314
680	359	189	314
679	363	183	318
667	360	194	314
685	363	174	307
669	362	183	302
684	362	167	301
672	363	180	299
674	364	178	297
666	364	183	296
669	362	178	295
667	362	180	296
666	361	183	298
657	357	186	299
654	354	179	303
651	354	179	304
646	354	179	305
648	351	172	311
642	350	181	312
639	346	178	314
644	347	181	310
642	340	173	317
629	339	177	316
632	344	172	300
630	344	180	298
627	341	175	293
625	345	183	280
624	342	182	286
623	351	182	259
626	356	181	250
624	346	174	249
618	344	182	250
615	351	183	240
614	344	181	252
611	337	179	265
611	337	174	260
610	339	174	257
611	339	169	255
607	339	175	260
608	337	169	259
605	333	172	264
605	330	169	270
601	331	174	267
595	321	178	275
594	332	171	263
594	326	166	271
590	330	168	263
584	327	175	265
584	329	174	261
581	329	173	258
577	329	170	253
579	330	166	242
576	331	161	231
575	325	159	251
570	320	163	242
570	320	157	236
565	317	159	239
562	313	156	250
560	316	158	230
560	312	157	248
562	312	150	240
559	310	153	261
557	311	147	258
554	308	150	258
551	309	149	260
553	310	145	253
550	305	147	249
549	306	150	243
548	306	150	240
548	305	146	246
547	306	145	240
548	306	142	235
545	305	143	233
544	304	144	234
541	306	143	232
541	306	142	230
542	306	140	230
542	309	140	224
543	306	136	229
543	308	132	227
543	307	130	228
541	307	124	228
541	305	121	227
538	303	119	235
536	299	120	238
534	296	122	244
531	304	123	230
521	297	133	238
511	297	140	232
517	293	131	230
502	294	146	227
510	297	139	222
508	291	135	222
521	294	127	220
515	295	132	216
514	291	135	213
500	295	128	209
493	310	157	188
498	298	132	200
490	293	133	210
500	292	127	199
495	292	118	207
498	293	114	200
500	291	128	202
493	289	116	208
497	285	110	199
490	287	116	200
498	286	109	203
491	280	113	210
493	285	113	208
492	281	111	218
496	280	107	203
495	288	107	196
494	285	108	197
494	285	105	193
495	282	104	193
495	285	104	191
493	284	105	193
496	284	102	186
491	288	106	190
495	286	99	188
493	285	100	194
495	279	95	198
494	279	93	199
494	278	91	199
488	276	92	197
485	279	94	198
484	281	91	196
483	279	89	196
485	278	84	197
483	279	86	197
483	279	84	196
481	276	84	195
479	273	84	191
478	293	82	170
480	290	80	169
478	289	85	170
483	292	72	164
481	291	74	168
479	291	74	166
482	288	68	176
481	290	67	173
483	291	64	170
484	288	63	167
481	287	66	166
480	278	68	163
481	289	66	153
482	277	64	168
480	279	66	176
482	275	64	170
481	275	65	173
481	276	64	168
479	277	66	167
482	273	65	169
476	282	70	157
480	282	66	155
482	281	63	155
482	281	63	150
481	282	62	155
478	282	63	155
475	274	64	163
472	283	67	151
470	279	68	155
463	278	71	159
464	276	66	161
463	274	64	163
462	272	65	165
476	262	50	175
461	271	63	165
477	261	45	175
463	262	60	172
476	259	45	173
470	264	50	158
462	259	56	169
469	263	46	157
472	263	44	150
468	261	48	145
460	268	52	133
464	265	52	134
463	262	51	135
462	267	53	130
465	268	49	127
460	263	55	134
463	257	52	135
464	257	52	138
462	255	55	141
463	255	54	135
461	255	54	139
469	255	47	130
462	257	55	137
465	256	53	126
462	258	56	152
462	258	56	147
461	259	56	140
463	262	56	132
461	261	58	136
462	261	56	131
465	267	55	109
468	262	52	113
469	266	52	123
461	265	58	129
465	270	54	124
465	261	54	135
462	259	57	132
461	264	58	130
458	263	60	132
460	263	59	134
461	260	57	138
458	253	59	145
462	260	56	138
460	251	57	144
462	263	56	135
458	254	58	145
460	257	57	144
457	260	60	144
459	255	57	148
458	261	57	140
457	261	57	142
461	253	53	143
460	255	53	142
459	254	53	144
460	252	51	144
461	250	51	144
461	251	51	144
462	250	50	145
461	249	51	146
460	249	52	145
463	250	50	124
462	251	51	142
463	252	49	123
461	256	52	133
460	254	52	136
460	252	52	138
463	256	51	94
460	250	54	137
464	250	52	101
459	258	58	125
460	252	55	132
462	251	55	129
463	251	54	126
463	252	55	127
463	250	55	114
463	249	55	123
462	249	56	126
461	249	57	133
465	249	54	104
460	251	59	128
463	249	55	109
465	245	54	101
468	251	50	96
464	249	53	99
461	252	56	111
457	254	60	113
458	250	59	122
459	252	57	119
460	251	54	116
457	250	59	122
456	251	57	123
456	253	56	122
457	255	55	121
459	249	53	122
456	250	53	126
457	249	54	125
460	249	49	106
454	250	54	128
455	250	53	125
455	247	52	128
455	247	53	129
455	249	53	128
455	251	51	129
455	249	51	132
455	250	50	130
455	240	50	139
456	234	49	142
456	228	48	149
457	229	48	146
457	226	48	155
455	241	48	143
456	194	49	183
456	247	49	129
455	228	50	156
457	236	46	129
455	248	50	126
455	246	51	133
455	247	52	129
455	245	53	130
456	250	50	126
455	247	50	127
456	232	51	143
458	247	50	115
458	252	50	114
456	254	51	111
457	247	51	115
455	254	51	115
457	249	51	116
455	249	52	117
456	249	52	117
455	239	52	127
453	250	55	117
455	256	52	109
454	251	53	115
454	251	53	114
455	251	53	114
456	252	52	112
455	254	51	108
454	250	50	112
453	247	50	116
451	245	51	117
447	245	56	116
445	253	61	108
442	254	62	105
439	254	65	109
443	256	59	112
439	255	61	111
443	250	59	117
436	253	68	112
432	251	65	120
434	256	57	114
438	255	55	113
434	255	59	113
435	253	60	116
434	258	56	112
433	259	53	108
436	258	46	108
435	259	47	106
435	258	44	108
435	256	45	110
434	258	46	108
435	258	45	107
433	258	48	109
432	257	47	112
430	257	51	111
431	258	47	107
430	256	50	111
432	257	65	110
429	258	62	110
431	259	57	106
430	257	51	109
428	258	58	109
428	258	55	106
428	258	56	108
428	260	54	103
429	257	55	109
428	258	55	108
428	259	52	109
428	257	54	113
427	259	52	110
428	257	51	109
427	256	51	111
424	254	52	112
421	256	56	113
420	254	58	113
416	255	61	109
415	253	61	109
414	255	61	109
413	256	63	107
414	257	62	106
413	256	62	107
414	257	60	105
414	258	59	103
413	258	59	103
413	258	59	104
413	256	59	102
414	256	57	103
413	255	58	104
412	254	56	106
412	253	56	103
413	251	55	106
412	251	56	105
411	252	56	105
411	251	56	107
412	249	56	109
411	250	56	108
411	249	57	109
410	253	56	105
409	255	56	102
410	252	57	104
410	248	56	107
410	254	56	100
410	254	56	100
411	254	55	97
410	254	54	96
410	254	54	96
410	254	54	97
409	255	54	98
410	254	53	97
410	254	52	97
409	252	52	100
409	252	52	102
408	250	51	104
407	247	51	108
406	251	50	102
409	250	47	102
409	251	46	100
409	248	46	102
409	249	45	103
408	249	45	101
408	253	44	98
408	253	42	97
408	254	42	95
407	254	41	96
407	255	41	96
407	254	40	96
408	254	39	96
408	256	39	95
408	256	38	96
408	256	38	92
408	257	37	93
408	257	38	92
408	257	38	92
406	258	39	90
406	259	41	90
404	258	41	91
404	258	42	88
406	259	37	89
406	260	41	84
406	258	39	88
407	258	40	87
406	258	40	89
406	258	38	86
407	259	37	86
407	260	37	83
406	259	40	85
407	259	38	83
407	260	38	86
406	261	40	82
405	261	39	80
403	262	42	80
403	262	39	81
404	262	35	84
403	262	35	84
403	263	34	85
406	263	31	85
409	263	28	86
408	263	25	82
408	265	24	83
407	265	26	83
407	264	24	81
406	265	26	82
406	265	26	83
406	265	23	81
406	263	24	83
405	265	24	79
405	263	23	80
404	260	23	85
405	263	21	81
406	263	18	77
407	263	17	53
408	265	15	49
409	266	15	47
409	266	16	40
405	270	19	37
405	269	18	39
403	268	21	41
405	267	24	42
403	268	21	38
404	266	19	44
403	267	22	41
405	267	21	37
405	267	23	36
404	267	25	40
403	267	28	43
405	265	39	49
402	266	42	55
404	268	27	50
388	257	42	46
362	256	62	63
365	270	66	81
366	267	64	81
364	262	60	86
363	264	63	83
365	278	59	71
357	263	60	83
354	261	34	87
362	274	19	74
361	267	20	82
360	271	20	78
363	281	17	69
361	265	19	84
363	266	17	82
363	271	18	76
361	267	20	81
361	273	20	74
360	271	21	78
358	276	21	69
359	279	22	65
358	272	22	71
356	279	24	69
355	271	26	76
354	271	26	71
353	268	27	76
353	260	29	84
345	257	34	87
346	258	34	89
350	259	30	89
345	261	35	86
347	264	32	84
346	257	34	91
355	263	27	85
347	260	33	88
348	262	31	87
332	261	48	89
349	263	30	86
345	260	35	89
348	259	33	90
349	267	32	81
351	261	29	87
345	260	35	88
348	265	34	84
348	264	32	80
346	262	34	84
348	258	33	90
349	264	31	82
349	265	30	80
350	263	30	84
349	264	30	82
347	261	32	84
348	266	32	79
349	259	30	87
349	262	30	83
350	264	29	81
350	261	29	84
351	266	29	81
351	264	29	82
350	261	30	85
350	270	30	77
351	270	29	77
350	268	29	77
352	267	28	77
351	260	29	83
351	270	31	73
349	269	31	78
351	271	28	73
351	271	28	74
351	271	27	75
349	271	30	75
349	271	28	74
350	270	30	77
350	270	29	75
349	270	30	76
349	270	31	76
348	269	32	77
349	269	32	76
347	268	33	74
349	271	32	75
347	269	34	72
348	270	33	71
347	268	34	72
347	270	34	69
346	271	34	73
347	270	34	74
347	269	33	73
347	270	33	73
347	272	33	73
347	268	34	74
347	267	33	81
347	274	34	73
348	274	33	70
346	271	34	74
347	273	34	67
348	273	33	74
348	272	33	71
348	271	33	71
348	272	33	71
348	272	33	74
349	273	32	73
349	273	32	72
349	272	32	74
348	274	33	72
349	274	31	66
351	276	30	68
352	277	29	71
352	275	29	68
353	275	28	70
353	277	28	71
353	276	27	70
353	276	28	69
351	277	28	64
351	277	30	71
348	278	32	70
349	278	30	65
350	278	26	69
349	279	26	64
349	279	25	58
349	279	31	67
349	278	30	58
349	277	31	59
349	275	31	64
349	271	31	68
349	272	29	65
349	274	31	63
348	273	32	72
348	276	32	75
349	273	32	75
350	275	30	72
350	276	30	75
349	274	30	72
349	278	30	62
347	279	32	66
350	278	31	64
347	273	34	72
350	278	30	66
347	279	34	63
349	279	33	62
349	279	34	60
347	276	34	66
347	278	35	66
348	278	35	71
347	273	34	68
348	277	34	67
350	277	31	69
350	277	32	70
351	279	30	70
351	281	30	66
351	282	32	66
352	282	30	65
353	279	31	66
352	281	30	67
353	282	30	66
354	281	28	68
355	281	28	70
358	280	24	71
359	281	22	69
360	282	20	68
361	283	21	66
361	283	20	63
362	283	19	65
362	283	19	65
361	284	19	65
360	284	20	65
360	283	20	66
358	283	21	65
358	283	23	63
357	283	22	58
358	282	22	59
357	284	22	57
358	285	22	57
358	283	23	59
359	283	21	57
358	284	20	57
358	283	21	57
359	285	21	56
359	284	21	58
358	283	21	58
359	284	21	58
358	283	22	60
359	283	21	58
359	284	19	61
358	285	20	55
359	285	21	56
359	282	22	58
359	284	21	58
359	283	21	59
358	283	22	58
358	284	22	56
359	285	22	55
360	290	21	51
361	291	20	50
361	292	21	48
362	291	21	50
361	292	19	51
361	291	18	47
361	292	21	51
361	291	20	51
361	291	21	52
362	292	20	48
363	291	19	49
364	292	18	49
364	293	18	47
364	293	18	46
365	294	18	45
365	294	17	47
366	294	17	41
367	294	17	40
366	293	16	43
368	295	15	47
367	295	15	46
366	295	17	47
367	294	15	48
366	295	16	47
367	294	16	48
365	293	16	49
368	296	14	47
367	297	14	46
368	298	14	44
368	297	13	45
368	297	14	45
368	296	13	45
367	297	13	44
367	296	14	45
367	297	14	45
368	296	14	44
366	296	15	46
367	297	14	47
367	296	14	45
