178	75	120	85
176	70	119	85
174	71	118	84
172	70	118	83
172	71	116	83
166	73	115	83
166	73	114	81
166	71	113	81
167	71	112	81
168	70	112	81
167	72	111	80
168	72	110	80
166	73	110	79
166	74	109	78
166	72	108	79
166	73	108	77
167	72	107	78
167	73	106	78
167	73	106	77
167	72	105	76
166	71	104	76
166	71	104	77
166	71	103	75
166	70	103	75
165	70	102	75
164	71	101	74
164	69	100	75
163	68	100	75
163	69	99	73
162	70	99	73
161	71	99	73
161	72	97	72
161	74	97	71
162	71	97	72
162	70	97	72
161	72	97	71
161	71	96	70
161	70	95	70
161	70	95	70
163	69	93	70
161	69	94	70
163	70	93	69
162	71	93	69
162	70	93	69
163	70	92	68
162	70	92	68
162	68	92	67
164	69	90	67
164	70	90	67
165	71	90	67
168	69	89	67
171	69	89	67
177	67	90	66
184	62	91	67
189	59	90	67
196	59	91	67
203	56	91	68
208	54	92	68
213	52	93	69
214	52	92	68
215	55	92	68
216	60	91	68
217	63	91	67
218	62	90	66
219	63	90	67
219	65	90	67
218	67	90	67
219	72	89	66
217	75	88	65
214	75	87	64
214	76	87	64
214	77	87	64
213	79	86	64
213	80	85	63
213	81	85	63
212	80	85	63
213	80	84	62
213	79	83	62
212	78	83	62
212	79	83	62
212	81	82	63
211	84	82	61
211	83	81	60
211	82	81	60
210	80	81	60
208	77	81	60
208	75	79	60
206	74	79	59
206	72	79	59
206	70	78	60
206	70	79	60
207	72	78	59
206	74	78	59
205	75	78	59
206	76	77	58
206	75	77	59
207	75	76	59
208	75	76	58
207	76	76	58
208	76	75	58
206	77	75	58
206	76	75	57
205	75	75	58
206	75	74	57
207	74	75	57
208	74	75	57
207	77	74	57
207	78	74	56
207	79	73	55
207	79	73	56
207	81	73	56
207	81	73	56
206	82	72	55
207	84	72	55
207	84	71	55
206	83	70	54
206	82	71	54
206	81	70	54
206	80	70	54
206	81	70	54
206	82	69	53
206	82	69	53
206	79	68	53
207	79	69	54
206	80	68	53
206	81	69	53
206	82	68	52
206	82	68	52
205	80	68	52
206	78	68	52
205	78	68	53
205	79	67	52
205	79	67	51
204	78	67	51
204	78	67	51
204	78	66	51
204	78	66	51
203	80	65	50
203	80	65	50
204	80	64	49
203	78	65	50
204	79	63	50
203	79	64	50
202	81	64	50
202	81	64	50
202	80	63	50
202	78	63	50
203	78	63	50
203	78	62	50
203	79	62	50
203	81	62	50
202	81	62	50
201	80	61	50
202	81	62	49
202	82	61	49
202	82	62	50
202	84	60	50
202	85	61	49
202	83	60	49
201	82	60	49
201	82	60	49
202	82	60	49
201	82	60	49
202	83	59	49
202	81	58	48
202	79	58	48
202	78	58	49
201	80	58	48
202	81	57	48
201	81	57	48
201	80	57	48
201	80	57	48
201	79	56	48
200	79	56	48
199	79	56	48
198	78	56	48
198	77	56	48
198	77	55	48
197	75	56	48
198	74	55	47
197	76	55	47
197	78	55	46
197	77	55	46
197	76	54	47
197	76	53	47
195	76	54	47
196	76	53	47
195	76	53	46
196	77	53	46
197	77	53	47
197	79	53	46
197	79	53	46
197	79	53	46
198	77	53	46
197	76	53	46
198	75	53	46
197	75	52	45
198	74	52	45
198	74	51	45
197	77	52	45
197	79	51	45
197	76	49	45
196	75	49	45
195	76	50	45
193	77	49	44
192	77	49	44
191	79	49	45
192	79	49	44
191	79	49	44
193	78	48	44
192	77	48	44
194	76	49	44
193	74	48	45
194	76	48	44
192	78	48	43
192	78	48	44
192	79	48	44
191	82	47	44
191	82	47	43
191	82	47	44
191	83	47	43
191	80	47	43
191	78	47	43
193	76	46	43
193	75	46	43
193	73	47	43
193	74	46	43
191	75	46	43
190	75	46	43
189	78	45	42
189	79	45	42
187	80	45	42
186	80	46	42
186	79	45	43
186	78	45	43
185	80	45	42
186	81	44	42
186	80	45	42
187	79	44	42
185	82	44	42
186	82	44	42
185	82	44	42
186	80	44	42
187	80	44	43
187	79	44	42
188	80	44	42
188	82	44	42
187	81	43	42
187	79	44	41
188	77	44	41
188	76	43	42
187	76	43	41
187	77	42	41
188	77	42	41
187	75	43	41
187	75	42	41
184	76	42	40
182	75	42	41
183	74	43	41
185	73	42	41
184	74	41	41
183	75	42	40
184	77	41	40
183	79	41	40
184	78	41	40
184	77	41	40
184	74	41	40
185	71	41	41
185	72	41	40
184	73	41	40
183	75	41	40
182	77	41	40
182	76	40	39
182	75	41	39
183	75	41	40
182	77	40	40
181	79	40	39
181	78	41	39
181	76	41	39
182	74	41	39
183	72	41	39
183	72	40	39
182	73	40	39
182	73	39	39
182	74	40	39
182	74	40	38
182	74	39	38
181	76	39	38
181	77	40	38
180	76	40	38
181	76	39	38
180	75	39	38
181	73	40	38
181	71	40	38
181	70	40	38
181	72	39	38
180	72	39	38
181	73	39	37
181	73	39	37
180	73	39	38
