27	99	617	402
26	99	616	402
25	101	620	401
25	98	616	403
24	98	620	402
23	99	622	403
23	90	619	409
22	90	624	414
20	90	627	410
19	88	621	411
18	88	627	417
17	89	622	415
17	89	621	419
14	89	619	418
12	90	617	420
13	93	614	418
13	93	614	417
12	86	614	425
10	89	613	422
9	91	611	417
9	87	609	424
5	91	612	418
10	91	612	421
10	89	611	419
10	91	610	418
9	87	612	420
8	90	615	419
7	89	615	419
7	91	619	418
6	87	614	421
8	89	620	421
10	91	616	414
12	88	616	419
12	89	616	419
13	90	616	415
10	87	622	420
16	87	612	419
14	87	622	424
17	86	615	419
15	87	621	421
14	87	620	416
14	87	621	424
17	86	620	419
15	85	621	420
14	85	620	422
13	87	619	421
15	85	616	423
14	85	614	421
15	82	618	427
15	82	622	425
13	87	624	420
13	83	627	425
16	88	621	419
12	84	629	427
15	85	626	423
13	82	629	426
17	85	625	421
16	83	622	428
15	80	621	429
18	82	617	423
15	79	616	428
19	76	610	433
18	76	609	431
18	73	607	434
16	70	610	435
13	66	611	433
13	61	610	435
11	53	612	435
13	53	606	440
11	48	608	435
10	39	609	441
8	42	608	437
9	40	613	435
8	39	609	436
8	40	607	435
8	39	604	434
11	34	605	436
10	34	609	438
10	37	609	435
11	33	600	438
8	35	602	436
8	37	601	433
8	32	599	439
6	35	599	440
10	27	595	445
6	34	597	441
8	25	596	446
8	22	599	447
8	25	598	445
8	23	598	448
8	29	601	441
2	26	608	443
6	27	602	444
8	27	605	444
0	27	610	451
1	25	604	452
2	34	602	447
2	32	598	446
1	31	594	450
4	31	585	447
1	30	585	444
5	28	583	441
5	25	589	440
6	31	588	435
9	25	586	440
8	28	590	433
3	30	612	432
4	30	622	432
6	29	621	432
6	30	579	431
5	26	559	435
4	25	559	432
5	23	574	437
2	23	577	437
3	24	596	433
7	28	611	428
4	30	621	430
4	36	633	425
0	33	636	426
4	40	637	421
3	36	640	425
0	36	651	426
1	35	657	430
1	37	660	427
3	35	673	431
6	38	675	430
4	37	686	437
4	35	682	445
8	39	675	441
11	50	665	433
4	45	663	445
13	55	653	433
7	60	667	431
5	65	663	426
10	62	665	429
5	64	673	429
6	73	680	417
15	74	674	416
17	74	672	414
19	77	672	410
21	80	670	405
23	78	668	403
25	75	666	403
24	83	667	397
32	93	665	380
28	102	666	382
39	105	659	376
36	105	662	384
33	106	665	388
40	107	659	388
44	109	667	393
52	103	661	404
51	105	669	404
49	111	672	399
54	108	675	405
58	112	681	402
65	105	682	409
68	96	690	420
59	94	697	420
67	85	704	432
49	84	727	434
52	86	731	433
67	96	722	423
33	98	755	420
53	109	743	412
48	130	745	387
52	132	756	386
51	127	742	389
51	126	742	390
49	126	741	384
56	116	731	389
50	102	741	397
40	89	751	408
40	90	752	407
46	90	748	405
37	89	760	405
23	87	776	412
32	72	781	428
27	74	782	425
25	62	809	438
23	53	843	446
15	41	856	455
18	27	853	469
28	28	859	466
17	23	870	472
12	21	916	473
21	36	916	455
16	62	912	425
22	67	904	417
22	94	880	391
32	87	849	396
26	76	827	408
30	75	797	407
46	77	777	401
37	73	766	409
71	79	732	400
65	85	736	396
83	91	721	388
74	92	729	389
83	105	709	375
96	117	686	365
98	124	677	359
105	135	660	346
104	133	662	348
111	140	648	340
115	143	632	338
122	151	622	329
126	147	613	332
126	150	607	327
131	149	604	327
139	150	587	325
143	150	580	325
146	154	571	320
146	158	572	316
148	160	570	314
155	160	560	312
157	161	555	310
163	163	556	305
164	163	555	304
165	165	556	304
168	164	557	305
171	168	568	300
169	170	599	299
167	168	597	302
167	173	650	298
169	176	663	294
176	186	647	288
177	187	646	284
177	188	646	283
174	181	638	288
165	173	649	292
162	169	690	293
160	148	695	309
157	136	700	325
151	141	710	318
145	161	707	294
144	130	685	321
139	143	661	307
137	149	665	298
133	144	629	302
130	142	594	304
129	150	569	294
122	149	570	296
124	153	571	292
119	151	578	293
117	150	585	292
113	163	591	279
106	158	628	284
110	162	615	279
112	161	615	279
109	159	679	281
111	154	715	283
112	155	685	284
110	151	743	287
110	152	746	288
112	146	740	294
112	140	747	298
112	139	751	298
111	125	738	312
112	116	737	318
114	110	743	319
114	113	767	320
117	115	776	318
123	122	750	310
134	138	726	293
135	157	698	276
136	173	670	265
140	169	665	266
138	180	644	256
139	181	619	256
130	182	614	256
129	181	604	256
128	181	600	259
129	181	595	259
133	184	588	257
135	183	584	257
143	184	577	257
143	182	578	259
145	187	579	257
148	192	582	254
146	191	590	255
147	194	594	253
148	194	594	255
148	197	599	254
150	199	600	255
152	203	604	250
150	205	609	249
