384	434	451	114
357	426	477	138
343	425	491	137
332	425	504	129
338	425	498	129
331	423	509	122
332	419	508	119
331	415	509	118
333	407	510	120
322	402	523	120
337	397	508	125
351	394	493	121
347	388	497	122
344	389	502	119
353	386	495	119
343	384	506	120
330	380	520	129
307	376	546	155
310	367	542	181
323	364	529	198
318	364	534	199
297	358	562	218
317	362	544	201
321	351	546	194
322	333	549	196
334	322	544	191
349	316	534	205
390	308	499	216
418	300	477	228
411	306	491	224
396	289	515	258
394	292	525	288
392	297	537	297
403	296	535	305
412	294	536	310
416	289	538	310
425	281	533	305
446	287	513	307
443	287	513	307
451	285	501	306
469	278	478	306
490	270	456	311
513	264	432	313
537	261	412	321
539	263	405	319
537	258	404	327
543	253	402	308
548	250	405	295
558	243	405	286
575	237	397	277
593	228	395	271
612	221	391	270
629	211	389	274
643	202	389	278
663	197	383	282
683	193	374	284
687	191	383	287
698	188	383	290
710	182	385	290
697	180	410	296
680	180	439	305
674	181	455	314
654	186	484	312
635	189	514	313
623	195	531	310
612	203	549	305
597	211	573	303
629	221	547	249
571	222	611	261
607	225	576	244
537	222	663	272
615	224	576	239
502	223	690	262
597	222	605	246
485	226	719	244
486	226	724	234
482	234	727	219
496	238	718	214
491	244	730	201
496	247	736	198
503	250	736	196
512	258	734	191
521	259	732	199
532	260	728	246
543	255	724	248
551	257	721	248
554	262	721	245
559	260	714	246
559	260	715	243
568	265	707	239
570	267	705	236
564	268	708	232
568	269	697	230
578	269	673	231
563	274	675	222
563	272	663	222
563	268	652	224
562	264	643	233
559	261	643	237
558	257	652	244
559	256	641	249
554	253	624	256
554	252	638	260
555	256	634	261
555	254	627	271
551	256	626	278
559	260	611	280
565	264	601	282
575	269	596	286
581	272	586	292
589	273	575	306
603	273	570	317
613	273	563	335
626	269	553	355
638	266	540	367
650	258	532	389
664	251	518	402
677	243	508	422
693	237	471	440
712	269	390	425
718	243	386	459
730	222	434	493
741	260	327	453
737	213	429	503
737	248	322	468
758	211	343	508
753	199	389	520
809	205	299	509
812	192	313	524
804	186	358	530
811	181	347	536
828	182	326	537
890	183	261	529
866	180	277	535
853	179	287	536
873	179	265	526
870	179	259	530
858	179	259	529
845	181	277	535
849	181	273	531
855	186	264	527
847	188	264	526
844	192	264	524
839	195	265	521
829	195	274	519
821	193	278	522
814	195	279	519
808	192	262	522
807	196	268	519
790	193	268	517
779	191	290	503
770	192	300	508
757	192	313	483
786	186	278	528
744	189	312	522
743	193	324	521
725	181	346	536
713	176	357	543
711	170	362	543
717	183	353	529
817	173	252	411
725	164	344	330
679	174	394	469
668	166	398	364
751	160	326	462
652	170	411	280
705	154	364	553
641	166	424	501
791	138	276	555
673	139	400	542
605	135	404	263
602	164	293	203
603	162	443	277
594	166	439	270
586	163	444	289
574	162	430	277
565	159	462	275
562	162	420	249
558	163	377	217
555	169	395	212
550	161	435	229
530	161	424	294
523	162	345	180
525	162	391	205
513	163	381	187
515	159	381	191
505	159	405	206
500	164	391	214
497	164	439	210
487	165	392	195
484	162	407	201
479	144	464	294
753	122	299	440
751	120	231	314
746	120	282	379
441	140	450	236
452	154	421	208
443	154	477	284
744	125	220	280
433	154	456	210
437	157	429	214
731	116	330	446
736	114	324	444
394	147	475	258
404	153	473	214
407	158	465	219
409	165	458	224
401	158	467	229
401	155	470	230
387	157	475	224
386	150	477	233
387	127	499	253
733	115	316	412
374	142	471	239
373	148	472	231
371	140	473	227
381	141	451	230
387	144	447	224
386	142	431	221
381	140	438	226
382	132	427	241
393	131	396	244
393	124	418	241
391	121	404	247
393	115	401	255
393	113	395	266
393	110	396	276
395	107	398	279
389	109	376	281
395	109	356	284
393	99	355	295
696	138	265	356
690	135	270	354
674	128	291	353
392	91	368	337
383	92	358	339
396	92	327	326
401	95	328	329
409	92	323	330
409	87	321	341
410	81	305	346
414	81	293	350
419	79	283	354
637	136	385	284
431	90	274	348
433	93	272	353
435	77	262	369
437	77	263	372
439	80	254	370
443	80	250	378
446	74	253	386
447	82	251	376
450	82	248	374
451	77	245	377
456	82	232	373
658	180	440	130
660	179	436	130
659	177	448	133
474	75	215	387
470	77	213	376
471	76	214	384
474	76	213	378
477	81	217	389
484	79	220	377
485	74	214	366
487	76	207	376
489	75	212	343
488	73	212	365
487	73	224	371
491	76	212	360
491	76	211	336
494	78	208	326
494	80	210	349
494	80	211	354
495	87	219	349
494	90	234	348
502	97	241	342
504	101	279	248
498	95	307	305
694	194	457	142
675	193	449	154
481	102	325	272
479	105	307	249
471	109	330	234
462	106	328	213
612	187	444	150
627	185	428	157
